id,collection,access,title,institution,group,category,docClass,docType,yearLabel,kind,hosted,priority,focusAreas,impactAreas,lenses,crossCutting,verification,openUrl,fileUrl,sourceUrl,path,captured,logStatus,summary,ocUse
R0108,peers,Public (peer publication),FleetCarma Electric Vehicle Suitability Assessment,TRU,TRU,Transportation,"Studies, surveys and data",Study,Undated,file,True,True,Operations,Transportation; Carbon Zero,,False,Seen in search,https://sustainoc.github.io/Docs2/05_TRU/04_Transportation/nd_TRU_FleetCarma-Electric-Vehicle-Suitability-Assessment.pdf,https://sustainoc.github.io/Docs2/05_TRU/04_Transportation/nd_TRU_FleetCarma-Electric-Vehicle-Suitability-Assessment.pdf,https://www.tru.ca/__shared/assets/FleetCarma_Electric_Vehicle_Suitability_Assessment41011.pdf,05_TRU/04_Transportation/nd_TRU_FleetCarma-Electric-Vehicle-Suitability-Assessment.pdf,2026-08-14,SKIPPED,Fleet electrification feasibility analysis.,Same assessment methodology applies to OC's 36-vehicle fleet and the open OP13 boundary question.
R0293,peers,Public (peer publication),ProPass employee transit pass program,UBC Okanagan,UBC Okanagan,Transportation,Curriculum and programs,Program,Ongoing,link,False,True,Operations,Transportation,,False,Fetched,https://campusplanning.ok.ubc.ca/transportation/travel-options/transit/propass/,,https://campusplanning.ok.ubc.ca/transportation/travel-options/transit/propass/,,2026-08-18,LINK-SAVED,"Employer-subsidized transit pass: 35% UBCO subsidy + 15% Kelowna Regional Transit discount = 50% off ($40/mo vs $80/mo), via BC Transit's Umo app.","A ready-made staff TDM incentive OC could negotiate directly with BC Transit. Note OC's employee parking is a taxable benefit, so check tax treatment."
R0295,peers,Public (peer publication),UBC Okanagan Indigenous Engagement TRC Commitments,UBC Okanagan,UBC Okanagan,Indigenous and Engagement,Curriculum and programs,Program,Ongoing,link,False,True,Academics; Engagement,Curriculum; Training,Indigenous relationality,False,Fetched,https://ok.ubc.ca/about/indigenous-engagement/,,https://ok.ubc.ca/about/indigenous-engagement/,,2026-08-18,LINK-SAVED,"Five formal 2019 TRC-response commitments including the Bachelor of Nsyilxcn Fluency, a first in Canada.","Concrete, fundable actions OC could scope with the Okanagan Nation Alliance. Serves OC's Layer 0 and open question #9."
R0294,peers,Public (peer publication),UBCO U Pass BC FAQ program terms,UBC Okanagan,UBC Okanagan,Transportation,Curriculum and programs,Program,Ongoing,link,False,True,Operations,Transportation,,False,Fetched,https://trek.sites.olt.ubc.ca/okanagan-campus/ubco-upass-faq/,,https://trek.sites.olt.ubc.ca/okanagan-campus/ubco-upass-faq/,,2026-08-18,LINK-SAVED,"$50/semester nominal, $45 after 10% subsidy; mandatory with defined exemptions; unlimited Kelowna Transit + HandyDART; $3,000/yr Transportation Hardship Fund.",Exemption criteria and hardship-fund language directly reusable for OC's open U-Pass question (#5).
R0047,peers,Public (peer publication),2025 UBCO Bike Infrastructure Audit Report,UBC Okanagan,UBC Okanagan,Transportation,Audits and assessments,Audit,2025,file,True,False,Operations,Transportation; Infrastructure (Energy/Water),,False,Fetched,https://sustainoc.github.io/Docs/02_UBC-Okanagan/04_Transportation/2025_UBCO_2025-UBCO-Bike-Infrastructure-Audit-Report.pdf,https://sustainoc.github.io/Docs/02_UBC-Okanagan/04_Transportation/2025_UBCO_2025-UBCO-Bike-Infrastructure-Audit-Report.pdf,https://campusplanning.ok.ubc.ca/wp-content/uploads/sites/202/2026/02/Final-2025-Bike-Infrastructure-Audit-Report.pdf,02_UBC-Okanagan/04_Transportation/2025_UBCO_2025-UBCO-Bike-Infrastructure-Audit-Report.pdf,2026-08-14,SKIPPED,Current-state audit of cycling infrastructure gaps and quality.,"Method for OC's four-campus end-of-trip and active-transport audit, which is still outstanding."
R0040,peers,Public (peer publication),UBC Okanagan Campus Plan 2025 Update Final,UBC Okanagan,UBC Okanagan,Campus Master Plans,Plans and strategies,Master plan,2025,file,True,False,Operations; Planning and Administration,Infrastructure (Energy/Water); Policy / Planning,,False,Fetched,https://sustainoc.github.io/Docs/02_UBC-Okanagan/10_Campus-Master-Plans/2025_UBCO_UBC-Okanagan-Campus-Plan-2025-Update-Final.pdf,https://sustainoc.github.io/Docs/02_UBC-Okanagan/10_Campus-Master-Plans/2025_UBCO_UBC-Okanagan-Campus-Plan-2025-Update-Final.pdf,https://campusplanning.ok.ubc.ca/wp-content/uploads/sites/202/2025/07/20250520-UBCO-Campus-Plan-Update-Final.pdf,02_UBC-Okanagan/10_Campus-Master-Plans/2025_UBCO_UBC-Okanagan-Campus-Plan-2025-Update-Final.pdf,2026-08-14,SKIPPED,Current campus land-use and growth master plan.,How to tie campus growth planning to sustainability commitments. Comparator for OC's Capital Master Plan.
R0174,peers,Public (peer publication),UBC Okanagan Climate Change Accountability Report 2025,UBC Okanagan,UBC Okanagan,Climate and GHG Reporting,Statutory and climate reporting,CCAR,2025,file,True,False,,,,False,Link seen on index page,https://sustainoc.github.io/Docs/02_UBC-Okanagan/02_Climate-and-GHG-Reporting/2025_UBCO_UBC-Okanagan-Climate-Change-Accountability-Report-2025.pdf,https://sustainoc.github.io/Docs/02_UBC-Okanagan/02_Climate-and-GHG-Reporting/2025_UBCO_UBC-Okanagan-Climate-Change-Accountability-Report-2025.pdf,https://sustain.ok.ubc.ca/wp-content/uploads/sites/207/2026/06/CCAR-Okanagan-2025_FINAL.pdf,02_UBC-Okanagan/02_Climate-and-GHG-Reporting/2025_UBCO_UBC-Okanagan-Climate-Change-Accountability-Report-2025.pdf,2026-08-14,SKIPPED,"CCAR series, 2025.",Part of the CCAR time series. Multi-year trend data for benchmarking.
R0053,peers,Public (peer publication),UBCO Integrated Energy Strategy Update,UBC Okanagan,UBC Okanagan,Energy and Buildings,Plans and strategies,Plan,2025,file,True,False,Operations,Infrastructure (Energy/Water); Carbon Zero,,False,Fetched,https://sustainoc.github.io/Docs/02_UBC-Okanagan/05_Energy-and-Buildings/2025_UBCO_UBCO-Integrated-Energy-Strategy-Update.pdf,https://sustainoc.github.io/Docs/02_UBC-Okanagan/05_Energy-and-Buildings/2025_UBCO_UBCO-Integrated-Energy-Strategy-Update.pdf,https://operations.ok.ubc.ca/wp-content/uploads/sites/200/2025/12/UBCO-Integrated-Energy-Strategy-Update-October-2025.pdf,02_UBC-Okanagan/05_Energy-and-Buildings/2025_UBCO_UBCO-Integrated-Energy-Strategy-Update.pdf,2026-08-14,SKIPPED,Most current energy roadmap.,Latest regional benchmark for a multi-year energy transition roadmap.
R0052,peers,Public (peer publication),UBCO Strategic Energy Management Plan Update,UBC Okanagan,UBC Okanagan,Energy and Buildings,Plans and strategies,Plan,2025,file,True,True,Operations,Infrastructure (Energy/Water),,False,Fetched,https://sustainoc.github.io/Docs/02_UBC-Okanagan/05_Energy-and-Buildings/2025_UBCO_UBCO-Strategic-Energy-Management-Plan-Update.pdf,https://sustainoc.github.io/Docs/02_UBC-Okanagan/05_Energy-and-Buildings/2025_UBCO_UBCO-Strategic-Energy-Management-Plan-Update.pdf,https://operations.ok.ubc.ca/wp-content/uploads/sites/200/2025/11/SEMP-update-Aug-2025-Final.pdf,02_UBC-Okanagan/05_Energy-and-Buildings/2025_UBCO_UBCO-Strategic-Energy-Management-Plan-Update.pdf,2026-08-14,SKIPPED,Current energy strategy with heat-pump and cluster-plant conversion plan.,"Cluster-plant retrofit strategy, directly relevant to OC's aging HVAC stock and pre-1990 quarter of floor area."
R0204,peers,Public (peer publication),UBCO Transportation Status Report 2025,UBC Okanagan,UBC Okanagan,Transportation,"Studies, surveys and data",Transportation Status Report,2025,file,True,False,,,,False,Link seen on index page,https://sustainoc.github.io/Docs/02_UBC-Okanagan/04_Transportation/2025_UBCO_UBCO-Transportation-Status-Report-2025.pdf,https://sustainoc.github.io/Docs/02_UBC-Okanagan/04_Transportation/2025_UBCO_UBCO-Transportation-Status-Report-2025.pdf,https://campusplanning.ok.ubc.ca/wp-content/uploads/sites/202/2026/07/UBCO2025-TransportationStatusReport-FINAL.pdf,02_UBC-Okanagan/04_Transportation/2025_UBCO_UBCO-Transportation-Status-Report-2025.pdf,2026-08-14,SKIPPED,"Transportation Status Report series, 2025.",Part of the Transportation Status Report time series. Multi-year trend data for benchmarking.
R0192,peers,Public (peer publication),CAP 2030 Implementation Updates Vancouver and Okanagan Board of Governors June 2024,UBC Okanagan,UBC Okanagan,Plans and Strategies,Reports and progress updates,CAP Progress Report,2024,file,True,False,,,,False,Link seen on index page,https://sustainoc.github.io/Docs/02_UBC-Okanagan/01_Plans-and-Strategies/2024_UBCO_CAP-2030-Implementation-Updates-Vancouver-and-Okanagan-Board-of-Governors-June-2024.pdf,https://sustainoc.github.io/Docs/02_UBC-Okanagan/01_Plans-and-Strategies/2024_UBCO_CAP-2030-Implementation-Updates-Vancouver-and-Okanagan-Board-of-Governors-June-2024.pdf,https://bog3.sites.olt.ubc.ca/files/2024/06/1.6_2024_06_Climate-Action-Plan-2030-Implementation-Updates-Vancouver-and-Okanagan.pdf,02_UBC-Okanagan/01_Plans-and-Strategies/2024_UBCO_CAP-2030-Implementation-Updates-Vancouver-and-Okanagan-Board-of-Governors-June-2024.pdf,2026-08-14,SKIPPED,"CAP Progress Report series, 2024.",Part of the CAP Progress Report time series. Multi-year trend data for benchmarking.
R0033,peers,Public (peer publication),Intercampus Air Travel SEEDS Study,UBC Okanagan,UBC Okanagan,Curriculum and Research,"Studies, surveys and data",Study,~2024,file,True,False,Operations,Carbon Zero; Transportation,,False,Fetched,https://sustainoc.github.io/Docs/02_UBC-Okanagan/07_Curriculum-and-Research/2024_UBCO_Intercampus-Air-Travel-SEEDS-Study.pdf,https://sustainoc.github.io/Docs/02_UBC-Okanagan/07_Curriculum-and-Research/2024_UBCO_Intercampus-Air-Travel-SEEDS-Study.pdf,https://sustain.ok.ubc.ca/wp-content/uploads/sites/207/2025/01/Reducing-Greenhouse-Gas-Emissions.pdf,02_UBC-Okanagan/07_Curriculum-and-Research/2024_UBCO_Intercampus-Air-Travel-SEEDS-Study.pdf,2026-08-14,SKIPPED,Student study of UBC Vancouver-Okanagan intercampus flight emissions and reduction options.,"Directly transferable to OC's inter-campus travel between Kelowna, Penticton, Vernon and Salmon Arm. Relevant to the open OP15 air-travel question."
R0032,peers,Public (peer publication),Okanagan Food GHG Baseline Project,UBC Okanagan,UBC Okanagan,Waste and Procurement,"Studies, surveys and data",Study,~2024,file,True,False,Operations,Supply Chain; Carbon Zero,,False,Fetched,https://sustainoc.github.io/Docs/02_UBC-Okanagan/06_Waste-and-Procurement/2024_UBCO_Okanagan-Food-GHG-Baseline-Project.pdf,https://sustainoc.github.io/Docs/02_UBC-Okanagan/06_Waste-and-Procurement/2024_UBCO_Okanagan-Food-GHG-Baseline-Project.pdf,https://sustain.ok.ubc.ca/wp-content/uploads/sites/207/2025/01/Okanagan-Food-GHG-Baseline-Project.pdf,02_UBC-Okanagan/06_Waste-and-Procurement/2024_UBCO_Okanagan-Food-GHG-Baseline-Project.pdf,2026-08-14,SKIPPED,Baseline inventory of food-service emissions specific to Okanagan Valley supply chains.,Regional food-emissions factors instead of generic national averages.
R0034,peers,Public (peer publication),Post Pandemic Climate Engagement Report,UBC Okanagan,UBC Okanagan,Plans and Strategies,Reports and progress updates,Report,~2024,file,True,False,Engagement,Communications; Training,,False,Fetched,https://sustainoc.github.io/Docs/02_UBC-Okanagan/01_Plans-and-Strategies/2024_UBCO_Post-Pandemic-Climate-Engagement-Report.pdf,https://sustainoc.github.io/Docs/02_UBC-Okanagan/01_Plans-and-Strategies/2024_UBCO_Post-Pandemic-Climate-Engagement-Report.pdf,https://sustain.ok.ubc.ca/wp-content/uploads/sites/207/2025/01/Community-Engagement-Strategies-for-Climate-Change.pdf,02_UBC-Okanagan/01_Plans-and-Strategies/2024_UBCO_Post-Pandemic-Climate-Engagement-Report.pdf,2026-08-14,SKIPPED,Analysis of engagement strategies for sustaining climate momentum post-COVID.,Engagement tactics for OC's Engagement focus area.
R0175,peers,Public (peer publication),UBC Okanagan Climate Change Accountability Report 2024,UBC Okanagan,UBC Okanagan,Climate and GHG Reporting,Statutory and climate reporting,CCAR,2024,file,True,False,,,,False,Link seen on index page,https://sustainoc.github.io/Docs/02_UBC-Okanagan/02_Climate-and-GHG-Reporting/2024_UBCO_UBC-Okanagan-Climate-Change-Accountability-Report-2024.pdf,https://sustainoc.github.io/Docs/02_UBC-Okanagan/02_Climate-and-GHG-Reporting/2024_UBCO_UBC-Okanagan-Climate-Change-Accountability-Report-2024.pdf,https://sustain.ok.ubc.ca/wp-content/uploads/sites/207/2025/08/CCAR-Okanagan-2024-Final-web.pdf,02_UBC-Okanagan/02_Climate-and-GHG-Reporting/2024_UBCO_UBC-Okanagan-Climate-Change-Accountability-Report-2024.pdf,2026-08-14,SKIPPED,"CCAR series, 2024.",Part of the CCAR time series. Multi-year trend data for benchmarking.
R0185,peers,Public (peer publication),UBC Okanagan GHG Inventory and Consumption Detail Report 2024,UBC Okanagan,UBC Okanagan,Climate and GHG Reporting,Statutory and climate reporting,GHG Inventory,2024,file,True,False,,,,False,Link seen on index page,https://sustainoc.github.io/Docs/02_UBC-Okanagan/02_Climate-and-GHG-Reporting/2024_UBCO_UBC-Okanagan-GHG-Inventory-and-Consumption-Detail-Report-2024.pdf,https://sustainoc.github.io/Docs/02_UBC-Okanagan/02_Climate-and-GHG-Reporting/2024_UBCO_UBC-Okanagan-GHG-Inventory-and-Consumption-Detail-Report-2024.pdf,https://sustain.ok.ubc.ca/wp-content/uploads/sites/207/2026/03/2024-Inventory-and-Consumption-Detail-Report.pdf,02_UBC-Okanagan/02_Climate-and-GHG-Reporting/2024_UBCO_UBC-Okanagan-GHG-Inventory-and-Consumption-Detail-Report-2024.pdf,2026-08-14,SKIPPED,"GHG Inventory series, 2024.",Part of the GHG Inventory time series. Multi-year trend data for benchmarking.
R0051,peers,Public (peer publication),UBCO Energy Operations Annual Report FY2023 24,UBC Okanagan,UBC Okanagan,Energy and Buildings,Reports and progress updates,Report,2024,file,True,False,Operations,Infrastructure (Energy/Water),,False,Fetched,https://sustainoc.github.io/Docs/02_UBC-Okanagan/05_Energy-and-Buildings/2024_UBCO_UBCO-Energy-Operations-Annual-Report-FY2023-24.pdf,https://sustainoc.github.io/Docs/02_UBC-Okanagan/05_Energy-and-Buildings/2024_UBCO_UBCO-Energy-Operations-Annual-Report-FY2023-24.pdf,https://operations.ok.ubc.ca/wp-content/uploads/sites/200/2024/09/FY2023-2024-Report-FINAL.pdf,02_UBC-Okanagan/05_Energy-and-Buildings/2024_UBCO_UBCO-Energy-Operations-Annual-Report-FY2023-24.pdf,2026-08-14,SKIPPED,Annual energy performance with usage and savings figures.,Structure for an OC annual energy performance report by campus.
R0037,peers,Public (peer publication),Joint UBC Climate Change Accountability Report,UBC Okanagan,UBC Okanagan,Climate and GHG Reporting,Statutory and climate reporting,Statutory report,2023 (pub 2024),file,True,False,Operations; Planning and Administration,Carbon Zero; Policy / Planning,,False,Fetched,https://sustainoc.github.io/Docs/02_UBC-Okanagan/02_Climate-and-GHG-Reporting/2023_UBCO_Joint-UBC-Climate-Change-Accountability-Report.pdf,https://sustainoc.github.io/Docs/02_UBC-Okanagan/02_Climate-and-GHG-Reporting/2023_UBCO_Joint-UBC-Climate-Change-Accountability-Report.pdf,https://sustain.ok.ubc.ca/wp-content/uploads/sites/207/2025/01/Joint-UBC-Climate-Change-Accountability-Report.pdf,02_UBC-Okanagan/02_Climate-and-GHG-Reporting/2023_UBCO_Joint-UBC-Climate-Change-Accountability-Report.pdf,2026-08-14,SKIPPED,UBC's mandatory BC provincial climate accountability filing covering both campuses.,Shows how a multi-campus institution files one joint CCAR. Relevant to OC's four-campus reporting decision.
R0038,peers,Public (peer publication),UBC FY2023 TCFD Report,UBC Okanagan,UBC Okanagan,Climate and GHG Reporting,Reports and progress updates,Report,2023,file,True,False,Planning and Administration,Investment,,True,Fetched,https://sustainoc.github.io/Docs/02_UBC-Okanagan/02_Climate-and-GHG-Reporting/2023_UBCO_UBC-FY2023-TCFD-Report.pdf,https://sustainoc.github.io/Docs/02_UBC-Okanagan/02_Climate-and-GHG-Reporting/2023_UBCO_UBC-FY2023-TCFD-Report.pdf,https://sustain.ok.ubc.ca/wp-content/uploads/sites/207/2025/01/2023-Task-Force-on-Climate-Related-Financial-Disclosures-Report-v2.pdf,02_UBC-Okanagan/02_Climate-and-GHG-Reporting/2023_UBCO_UBC-FY2023-TCFD-Report.pdf,2026-08-14,SKIPPED,Physical and transition risk quantification following TCFD.,Closest Canadian public-sector model for OC's Financial & Risk Realities component.
R0176,peers,Public (peer publication),UBC Okanagan Climate Change Accountability Report 2023,UBC Okanagan,UBC Okanagan,Climate and GHG Reporting,Statutory and climate reporting,CCAR,2023,file,True,False,,,,False,Link seen on index page,https://sustainoc.github.io/Docs/02_UBC-Okanagan/02_Climate-and-GHG-Reporting/2023_UBCO_UBC-Okanagan-Climate-Change-Accountability-Report-2023.pdf,https://sustainoc.github.io/Docs/02_UBC-Okanagan/02_Climate-and-GHG-Reporting/2023_UBCO_UBC-Okanagan-Climate-Change-Accountability-Report-2023.pdf,https://sustain.ok.ubc.ca/wp-content/uploads/sites/207/2025/01/2023-Climate-Change-Accountability-Report.pdf,02_UBC-Okanagan/02_Climate-and-GHG-Reporting/2023_UBCO_UBC-Okanagan-Climate-Change-Accountability-Report-2023.pdf,2026-08-14,SKIPPED,"CCAR series, 2023.",Part of the CCAR time series. Multi-year trend data for benchmarking.
R0186,peers,Public (peer publication),UBC Okanagan Greenhouse Gas Emissions Tracking 2023,UBC Okanagan,UBC Okanagan,Climate and GHG Reporting,Statutory and climate reporting,GHG Inventory,2023,file,True,False,,,,False,Link seen on index page,https://sustainoc.github.io/Docs/02_UBC-Okanagan/02_Climate-and-GHG-Reporting/2023_UBCO_UBC-Okanagan-Greenhouse-Gas-Emissions-Tracking-2023.pdf,https://sustainoc.github.io/Docs/02_UBC-Okanagan/02_Climate-and-GHG-Reporting/2023_UBCO_UBC-Okanagan-Greenhouse-Gas-Emissions-Tracking-2023.pdf,https://sustain.ok.ubc.ca/wp-content/uploads/sites/207/2025/01/2023-Green-house-gases-emission-tracking.pdf,02_UBC-Okanagan/02_Climate-and-GHG-Reporting/2023_UBCO_UBC-Okanagan-Greenhouse-Gas-Emissions-Tracking-2023.pdf,2026-08-14,SKIPPED,"GHG Inventory series, 2023.",Part of the GHG Inventory time series. Multi-year trend data for benchmarking.
R0035,peers,Public (peer publication),UBCO CAP 2030 Implementation Progress Report,UBC Okanagan,UBC Okanagan,Plans and Strategies,Reports and progress updates,Report,~2023-24,file,True,False,Engagement; Operations,Performance Measurement; Carbon Zero,,False,Seen in search,https://sustainoc.github.io/Docs/02_UBC-Okanagan/01_Plans-and-Strategies/2023_UBCO_UBCO-CAP-2030-Implementation-Progress-Report.pdf,https://sustainoc.github.io/Docs/02_UBC-Okanagan/01_Plans-and-Strategies/2023_UBCO_UBCO-CAP-2030-Implementation-Progress-Report.pdf,https://sustain.ok.ubc.ca/wp-content/uploads/sites/207/2025/01/UBCO-CAP-2030-Implementation-Progress-Report.pdf,02_UBC-Okanagan/01_Plans-and-Strategies/2023_UBCO_UBCO-CAP-2030-Implementation-Progress-Report.pdf,2026-08-14,SKIPPED,Tracks year-over-year progress against CAP2030 milestones.,KPI reporting cadence for a 6-year roadmap.
